complex_id,instance_a,instance_b,n_pairs_a,n_pairs_b,direct,swapped,delta
PDB-CPX-150984,3fit a1 i1,6fit a1 i1,14,20,0.7,0.7,0.0
PDB-CPX-150984,3fit a1 i1,7p8p a1 i1,14,18,0.6,0.6,0.0
PDB-CPX-150984,3fit a1 i1,7p8p a2 i1,14,18,0.6,0.6,0.0
PDB-CPX-150984,4fit a1 i1,5fit a1 i1,14,19,0.5714,0.5714,0.0
PDB-CPX-150984,4fit a1 i1,6fit a1 i1,14,20,0.5455,0.5455,0.0
PDB-CPX-150984,4fit a1 i1,7p8p a1 i1,14,18,0.6,0.6,0.0
PDB-CPX-150984,4fit a1 i1,7p8p a2 i1,14,18,0.6,0.6,0.0
PDB-CPX-150984,5fit a1 i1,6fit a1 i1,19,20,0.6957,0.6957,0.0
PDB-CPX-150984,5fit a1 i1,7p8p a1 i1,19,18,0.6087,0.6087,0.0
PDB-CPX-150984,5fit a1 i1,7p8p a2 i1,19,18,0.6818,0.6818,0.0
PDB-CPX-150984,6fit a1 i1,7p8p a1 i1,20,18,0.5833,0.5833,0.0
PDB-CPX-150984,6fit a1 i1,7p8p a2 i1,20,18,0.5833,0.5833,0.0
PDB-CPX-150984,7p8p a1 i1,7p8p a2 i1,18,18,0.8,0.8947,0.0947
PDB-CPX-188752,3guc a1 i1,3h8v a1 i1,20,19,0.8571,0.8571,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a1 i1,20,33,0.2927,0.2927,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a2 i1,20,33,0.359,0.359,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a3 i1,20,32,0.3333,0.3333,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a4 i1,20,33,0.325,0.325,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a5 i1,20,29,0.3243,0.2895,-0.0349
PDB-CPX-188752,3guc a1 i1,6h78 a6 i1,20,30,0.2821,0.2821,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a7 i1,20,32,0.3684,0.3684,0.0
PDB-CPX-188752,3guc a1 i1,6h78 a8 i1,20,35,0.3415,0.3415,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a1 i1,19,33,0.3333,0.3333,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a2 i1,19,33,0.4054,0.4054,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a3 i1,19,32,0.3784,0.3784,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a4 i1,19,33,0.3684,0.3684,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a5 i1,19,29,0.3333,0.3333,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a6 i1,19,30,0.3243,0.3243,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a7 i1,19,32,0.4167,0.4167,0.0
PDB-CPX-188752,3h8v a1 i1,6h78 a8 i1,19,35,0.3846,0.3846,0.0
PDB-CPX-188752,6h78 a1 i1,6h78 a2 i1,33,33,0.7368,0.8333,0.0965
PDB-CPX-188752,6h78 a1 i1,6h78 a3 i1,33,32,0.8056,0.7568,-0.0488
PDB-CPX-188752,6h78 a1 i1,6h78 a4 i1,33,33,0.7838,0.8857,0.1019
PDB-CPX-188752,6h78 a1 i1,6h78 a5 i1,33,29,0.7714,0.7222,-0.0492
PDB-CPX-188752,6h78 a1 i1,6h78 a6 i1,33,30,0.8,0.8529,0.0529
PDB-CPX-188752,6h78 a1 i1,6h78 a7 i1,33,32,0.7568,0.7568,0.0
PDB-CPX-188752,6h78 a1 i1,6h78 a8 i1,33,35,0.8378,0.7895,-0.0484
PDB-CPX-188752,6h78 a2 i1,6h78 a3 i1,33,32,0.7568,0.8571,0.1004
PDB-CPX-188752,6h78 a2 i1,6h78 a4 i1,33,33,0.8333,0.7838,-0.0495
PDB-CPX-188752,6h78 a2 i1,6h78 a5 i1,33,29,0.7714,0.7222,-0.0492
PDB-CPX-188752,6h78 a2 i1,6h78 a6 i1,33,30,0.8,0.8,0.0
PDB-CPX-188752,6h78 a2 i1,6h78 a7 i1,33,32,0.8571,0.8571,0.0
PDB-CPX-188752,6h78 a2 i1,6h78 a8 i1,33,35,0.7895,0.8889,0.0994
PDB-CPX-188752,6h78 a3 i1,6h78 a4 i1,32,33,0.8571,0.8056,-0.0516
PDB-CPX-188752,6h78 a3 i1,6h78 a5 i1,32,29,0.6944,0.7941,0.0997
PDB-CPX-188752,6h78 a3 i1,6h78 a6 i1,32,30,0.8235,0.7222,-0.1013
PDB-CPX-188752,6h78 a3 i1,6h78 a7 i1,32,32,0.7297,0.8824,0.1526
PDB-CPX-188752,6h78 a3 i1,6h78 a8 i1,32,35,0.8108,0.7632,-0.0477
PDB-CPX-188752,6h78 a4 i1,6h78 a5 i1,33,29,0.7714,0.7714,0.0
PDB-CPX-188752,6h78 a4 i1,6h78 a6 i1,33,30,0.8529,0.75,-0.1029
PDB-CPX-188752,6h78 a4 i1,6h78 a7 i1,33,32,0.8056,0.8571,0.0516
PDB-CPX-188752,6h78 a4 i1,6h78 a8 i1,33,35,0.8378,0.8378,0.0
PDB-CPX-188752,6h78 a5 i1,6h78 a6 i1,29,30,0.7879,0.7353,-0.0526
PDB-CPX-188752,6h78 a5 i1,6h78 a7 i1,29,32,0.7941,0.6944,-0.0997
PDB-CPX-188752,6h78 a5 i1,6h78 a8 i1,29,35,0.7297,0.7297,0.0
PDB-CPX-188752,6h78 a6 i1,6h78 a7 i1,30,32,0.7714,0.7714,0.0
PDB-CPX-188752,6h78 a6 i1,6h78 a8 i1,30,35,0.8056,0.7568,-0.0488
PDB-CPX-188752,6h78 a7 i1,6h78 a8 i1,32,35,0.8108,0.7632,-0.0477
PDB-CPX-127157,4e5k a1 i1,4e5k a2 i1,22,17,0.7727,0.7727,0.0
PDB-CPX-127157,4e5k a1 i1,4e5m a1 i1,22,24,0.6429,0.5862,-0.0567
PDB-CPX-127157,4e5k a1 i1,4e5n a1 i1,22,22,0.8333,0.76,-0.0733
PDB-CPX-127157,4e5k a1 i1,4e5n a2 i1,22,19,0.7826,0.7826,0.0
PDB-CPX-127157,4e5k a1 i1,4e5n a3 i1,22,18,0.8182,0.8182,0.0
PDB-CPX-127157,4e5k a1 i1,4e5n a4 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4e5k a1 i1,4e5p a1 i1,22,22,0.6296,0.6923,0.0627
PDB-CPX-127157,4e5k a1 i1,4e5p a2 i1,22,23,0.6667,0.8,0.1333
PDB-CPX-127157,4e5k a1 i1,4e5p a3 i1,22,21,0.72,0.72,0.0
PDB-CPX-127157,4e5k a1 i1,4ebf a1 i1,22,21,0.6538,0.72,0.0662
PDB-CPX-127157,4e5k a1 i1,4ebf a2 i1,22,22,0.6296,0.6923,0.0627
PDB-CPX-127157,4e5k a1 i1,4ebf a3 i1,22,24,0.7692,0.7692,0.0
PDB-CPX-127157,4e5k a1 i1,4nu5 a1 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4e5k a1 i1,4nu6 a1 i1,22,18,0.7391,0.7391,0.0
PDB-CPX-127157,4e5k a1 i1,9pr0 a1 i1,22,24,0.7037,0.7037,0.0
PDB-CPX-127157,4e5k a1 i1,9pr2 a1 i1,22,20,0.75,0.75,0.0
PDB-CPX-127157,4e5k a1 i1,9prv a1 i1,22,24,0.7037,0.7037,0.0
PDB-CPX-127157,4e5k a1 i1,9pu6 a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4e5k a1 i1,9pu9 a1 i1,22,22,0.6296,0.6296,0.0
PDB-CPX-127157,4e5k a1 i1,9puc a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4e5k a2 i1,4e5m a1 i1,17,24,0.5769,0.5769,0.0
PDB-CPX-127157,4e5k a2 i1,4e5n a1 i1,17,22,0.6957,0.7727,0.0771
PDB-CPX-127157,4e5k a2 i1,4e5n a2 i1,17,19,0.8,0.8,0.0
PDB-CPX-127157,4e5k a2 i1,4e5n a3 i1,17,18,0.9444,0.8421,-0.1023
PDB-CPX-127157,4e5k a2 i1,4e5n a4 i1,17,16,0.9412,0.9412,0.0
PDB-CPX-127157,4e5k a2 i1,4e5p a1 i1,17,22,0.6957,0.6957,0.0
PDB-CPX-127157,4e5k a2 i1,4e5p a2 i1,17,23,0.6667,0.6667,0.0
PDB-CPX-127157,4e5k a2 i1,4e5p a3 i1,17,21,0.7273,0.7273,0.0
PDB-CPX-127157,4e5k a2 i1,4ebf a1 i1,17,21,0.7273,0.7273,0.0
PDB-CPX-127157,4e5k a2 i1,4ebf a2 i1,17,22,0.6957,0.6957,0.0
PDB-CPX-127157,4e5k a2 i1,4ebf a3 i1,17,24,0.7083,0.7083,0.0
PDB-CPX-127157,4e5k a2 i1,4nu5 a1 i1,17,16,0.9412,0.9412,0.0
PDB-CPX-127157,4e5k a2 i1,4nu6 a1 i1,17,18,0.8421,0.8421,0.0
PDB-CPX-127157,4e5k a2 i1,9pr0 a1 i1,17,24,0.64,0.64,0.0
PDB-CPX-127157,4e5k a2 i1,9pr2 a1 i1,17,20,0.7619,0.7619,0.0
PDB-CPX-127157,4e5k a2 i1,9prv a1 i1,17,24,0.64,0.64,0.0
PDB-CPX-127157,4e5k a2 i1,9pu6 a1 i1,17,22,0.6957,0.6957,0.0
PDB-CPX-127157,4e5k a2 i1,9pu9 a1 i1,17,22,0.6957,0.6957,0.0
PDB-CPX-127157,4e5k a2 i1,9puc a1 i1,17,22,0.6957,0.6957,0.0
PDB-CPX-127157,4e5m a1 i1,4e5n a1 i1,24,22,0.7692,0.5862,-0.183
PDB-CPX-127157,4e5m a1 i1,4e5n a2 i1,24,19,0.72,0.72,0.0
PDB-CPX-127157,4e5m a1 i1,4e5n a3 i1,24,18,0.6154,0.6154,0.0
PDB-CPX-127157,4e5m a1 i1,4e5n a4 i1,24,16,0.6,0.6,0.0
PDB-CPX-127157,4e5m a1 i1,4e5p a1 i1,24,22,0.5333,0.7037,0.1704
PDB-CPX-127157,4e5m a1 i1,4e5p a2 i1,24,23,0.6207,0.6786,0.0579
PDB-CPX-127157,4e5m a1 i1,4e5p a3 i1,24,21,0.6071,0.6667,0.0595
PDB-CPX-127157,4e5m a1 i1,4ebf a1 i1,24,21,0.5517,0.6667,0.1149
PDB-CPX-127157,4e5m a1 i1,4ebf a2 i1,24,22,0.5333,0.6429,0.1095
PDB-CPX-127157,4e5m a1 i1,4ebf a3 i1,24,24,0.6,0.5484,-0.0516
PDB-CPX-127157,4e5m a1 i1,4nu5 a1 i1,24,16,0.6,0.6,0.0
PDB-CPX-127157,4e5m a1 i1,4nu6 a1 i1,24,18,0.6154,0.6154,0.0
PDB-CPX-127157,4e5m a1 i1,9pr0 a1 i1,24,24,0.6552,0.6552,0.0
PDB-CPX-127157,4e5m a1 i1,9pr2 a1 i1,24,20,0.6923,0.6923,0.0
PDB-CPX-127157,4e5m a1 i1,9prv a1 i1,24,24,0.6552,0.6552,0.0
PDB-CPX-127157,4e5m a1 i1,9pu6 a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,4e5m a1 i1,9pu9 a1 i1,24,22,0.5862,0.7692,0.183
PDB-CPX-127157,4e5m a1 i1,9puc a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,4e5n a1 i1,4e5n a2 i1,22,19,0.7826,0.7826,0.0
PDB-CPX-127157,4e5n a1 i1,4e5n a3 i1,22,18,0.7391,0.8182,0.0791
PDB-CPX-127157,4e5n a1 i1,4e5n a4 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a1 i1,4e5p a1 i1,22,22,0.6296,0.8333,0.2037
PDB-CPX-127157,4e5n a1 i1,4e5p a2 i1,22,23,0.7308,0.8,0.0692
PDB-CPX-127157,4e5n a1 i1,4e5p a3 i1,22,21,0.72,0.7917,0.0717
PDB-CPX-127157,4e5n a1 i1,4ebf a1 i1,22,21,0.6538,0.7917,0.1378
PDB-CPX-127157,4e5n a1 i1,4ebf a2 i1,22,22,0.6296,0.76,0.1304
PDB-CPX-127157,4e5n a1 i1,4ebf a3 i1,22,24,0.7692,0.7037,-0.0655
PDB-CPX-127157,4e5n a1 i1,4nu5 a1 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a1 i1,4nu6 a1 i1,22,18,0.7391,0.7391,0.0
PDB-CPX-127157,4e5n a1 i1,9pr0 a1 i1,22,24,0.7692,0.7692,0.0
PDB-CPX-127157,4e5n a1 i1,9pr2 a1 i1,22,20,0.8261,0.8261,0.0
PDB-CPX-127157,4e5n a1 i1,9prv a1 i1,22,24,0.7692,0.7692,0.0
PDB-CPX-127157,4e5n a1 i1,9pu6 a1 i1,22,22,0.8333,0.8333,0.0
PDB-CPX-127157,4e5n a1 i1,9pu9 a1 i1,22,22,0.6296,0.76,0.1304
PDB-CPX-127157,4e5n a1 i1,9puc a1 i1,22,22,0.8333,0.8333,0.0
PDB-CPX-127157,4e5n a2 i1,4e5n a3 i1,19,18,0.85,0.85,0.0
PDB-CPX-127157,4e5n a2 i1,4e5n a4 i1,19,16,0.8421,0.8421,0.0
PDB-CPX-127157,4e5n a2 i1,4e5p a1 i1,19,22,0.7083,0.7083,0.0
PDB-CPX-127157,4e5n a2 i1,4e5p a2 i1,19,23,0.75,0.75,0.0
PDB-CPX-127157,4e5n a2 i1,4e5p a3 i1,19,21,0.7391,0.7391,0.0
PDB-CPX-127157,4e5n a2 i1,4ebf a1 i1,19,21,0.7391,0.7391,0.0
PDB-CPX-127157,4e5n a2 i1,4ebf a2 i1,19,22,0.7083,0.7083,0.0
PDB-CPX-127157,4e5n a2 i1,4ebf a3 i1,19,24,0.72,0.72,0.0
PDB-CPX-127157,4e5n a2 i1,4nu5 a1 i1,19,16,0.8421,0.8421,0.0
PDB-CPX-127157,4e5n a2 i1,4nu6 a1 i1,19,18,0.85,0.85,0.0
PDB-CPX-127157,4e5n a2 i1,9pr0 a1 i1,19,24,0.72,0.72,0.0
PDB-CPX-127157,4e5n a2 i1,9pr2 a1 i1,19,20,0.8571,0.8571,0.0
PDB-CPX-127157,4e5n a2 i1,9prv a1 i1,19,24,0.72,0.72,0.0
PDB-CPX-127157,4e5n a2 i1,9pu6 a1 i1,19,22,0.7826,0.7826,0.0
PDB-CPX-127157,4e5n a2 i1,9pu9 a1 i1,19,22,0.7826,0.7083,-0.0743
PDB-CPX-127157,4e5n a2 i1,9puc a1 i1,19,22,0.7826,0.7826,0.0
PDB-CPX-127157,4e5n a3 i1,4e5n a4 i1,18,16,0.8889,0.8889,0.0
PDB-CPX-127157,4e5n a3 i1,4e5p a1 i1,18,22,0.7391,0.6667,-0.0725
PDB-CPX-127157,4e5n a3 i1,4e5p a2 i1,18,23,0.7083,0.7083,0.0
PDB-CPX-127157,4e5n a3 i1,4e5p a3 i1,18,21,0.7727,0.6957,-0.0771
PDB-CPX-127157,4e5n a3 i1,4ebf a1 i1,18,21,0.7727,0.6957,-0.0771
PDB-CPX-127157,4e5n a3 i1,4ebf a2 i1,18,22,0.7391,0.6667,-0.0725
PDB-CPX-127157,4e5n a3 i1,4ebf a3 i1,18,24,0.75,0.75,0.0
PDB-CPX-127157,4e5n a3 i1,4nu5 a1 i1,18,16,0.8889,0.8889,0.0
PDB-CPX-127157,4e5n a3 i1,4nu6 a1 i1,18,18,0.8,0.8947,0.0947
PDB-CPX-127157,4e5n a3 i1,9pr0 a1 i1,18,24,0.68,0.68,0.0
PDB-CPX-127157,4e5n a3 i1,9pr2 a1 i1,18,20,0.8095,0.8095,0.0
PDB-CPX-127157,4e5n a3 i1,9prv a1 i1,18,24,0.68,0.68,0.0
PDB-CPX-127157,4e5n a3 i1,9pu6 a1 i1,18,22,0.7391,0.7391,0.0
PDB-CPX-127157,4e5n a3 i1,9pu9 a1 i1,18,22,0.7391,0.6667,-0.0725
PDB-CPX-127157,4e5n a3 i1,9puc a1 i1,18,22,0.7391,0.7391,0.0
PDB-CPX-127157,4e5n a4 i1,4e5p a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a4 i1,4e5p a2 i1,16,23,0.6957,0.6957,0.0
PDB-CPX-127157,4e5n a4 i1,4e5p a3 i1,16,21,0.7619,0.7619,0.0
PDB-CPX-127157,4e5n a4 i1,4ebf a1 i1,16,21,0.7619,0.7619,0.0
PDB-CPX-127157,4e5n a4 i1,4ebf a2 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a4 i1,4ebf a3 i1,16,24,0.6667,0.6667,0.0
PDB-CPX-127157,4e5n a4 i1,4nu5 a1 i1,16,16,1.0,1.0,0.0
PDB-CPX-127157,4e5n a4 i1,4nu6 a1 i1,16,18,0.8889,0.8889,0.0
PDB-CPX-127157,4e5n a4 i1,9pr0 a1 i1,16,24,0.6667,0.6667,0.0
PDB-CPX-127157,4e5n a4 i1,9pr2 a1 i1,16,20,0.8,0.8,0.0
PDB-CPX-127157,4e5n a4 i1,9prv a1 i1,16,24,0.6667,0.6667,0.0
PDB-CPX-127157,4e5n a4 i1,9pu6 a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a4 i1,9pu9 a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4e5n a4 i1,9puc a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4e5p a1 i1,4e5p a2 i1,22,23,0.7308,0.6667,-0.0641
PDB-CPX-127157,4e5p a1 i1,4e5p a3 i1,22,21,0.7917,0.6538,-0.1378
PDB-CPX-127157,4e5p a1 i1,4ebf a1 i1,22,21,0.7917,0.5926,-0.1991
PDB-CPX-127157,4e5p a1 i1,4ebf a2 i1,22,22,0.76,0.5714,-0.1886
PDB-CPX-127157,4e5p a1 i1,4ebf a3 i1,22,24,0.6429,0.7037,0.0608
PDB-CPX-127157,4e5p a1 i1,4nu5 a1 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4e5p a1 i1,4nu6 a1 i1,22,18,0.6667,0.7391,0.0725
PDB-CPX-127157,4e5p a1 i1,9pr0 a1 i1,22,24,0.7037,0.7037,0.0
PDB-CPX-127157,4e5p a1 i1,9pr2 a1 i1,22,20,0.75,0.75,0.0
PDB-CPX-127157,4e5p a1 i1,9prv a1 i1,22,24,0.7037,0.7037,0.0
PDB-CPX-127157,4e5p a1 i1,9pu6 a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4e5p a1 i1,9pu9 a1 i1,22,22,0.76,0.5714,-0.1886
PDB-CPX-127157,4e5p a1 i1,9puc a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4e5p a2 i1,4e5p a3 i1,23,21,0.76,0.6923,-0.0677
PDB-CPX-127157,4e5p a2 i1,4ebf a1 i1,23,21,0.76,0.6296,-0.1304
PDB-CPX-127157,4e5p a2 i1,4ebf a2 i1,23,22,0.7308,0.6071,-0.1236
PDB-CPX-127157,4e5p a2 i1,4ebf a3 i1,23,24,0.6207,0.6786,0.0579
PDB-CPX-127157,4e5p a2 i1,4nu5 a1 i1,23,16,0.6957,0.6957,0.0
PDB-CPX-127157,4e5p a2 i1,4nu6 a1 i1,23,18,0.7083,0.7083,0.0
PDB-CPX-127157,4e5p a2 i1,9pr0 a1 i1,23,24,0.7407,0.7407,0.0
PDB-CPX-127157,4e5p a2 i1,9pr2 a1 i1,23,20,0.7917,0.7917,0.0
PDB-CPX-127157,4e5p a2 i1,9prv a1 i1,23,24,0.7407,0.7407,0.0
PDB-CPX-127157,4e5p a2 i1,9pu6 a1 i1,23,22,0.8,0.8,0.0
PDB-CPX-127157,4e5p a2 i1,9pu9 a1 i1,23,22,0.6667,0.6667,0.0
PDB-CPX-127157,4e5p a2 i1,9puc a1 i1,23,22,0.8,0.8,0.0
PDB-CPX-127157,4e5p a3 i1,4ebf a1 i1,21,21,0.9091,0.68,-0.2291
PDB-CPX-127157,4e5p a3 i1,4ebf a2 i1,21,22,0.8696,0.6538,-0.2157
PDB-CPX-127157,4e5p a3 i1,4ebf a3 i1,21,24,0.6071,0.7308,0.1236
PDB-CPX-127157,4e5p a3 i1,4nu5 a1 i1,21,16,0.7619,0.7619,0.0
PDB-CPX-127157,4e5p a3 i1,4nu6 a1 i1,21,18,0.6957,0.7727,0.0771
PDB-CPX-127157,4e5p a3 i1,9pr0 a1 i1,21,24,0.8,0.8,0.0
PDB-CPX-127157,4e5p a3 i1,9pr2 a1 i1,21,20,0.7826,0.7826,0.0
PDB-CPX-127157,4e5p a3 i1,9prv a1 i1,21,24,0.8,0.8,0.0
PDB-CPX-127157,4e5p a3 i1,9pu6 a1 i1,21,22,0.8696,0.8696,0.0
PDB-CPX-127157,4e5p a3 i1,9pu9 a1 i1,21,22,0.72,0.5926,-0.1274
PDB-CPX-127157,4e5p a3 i1,9puc a1 i1,21,22,0.8696,0.8696,0.0
PDB-CPX-127157,4ebf a1 i1,4ebf a2 i1,21,22,0.8696,0.5926,-0.277
PDB-CPX-127157,4ebf a1 i1,4ebf a3 i1,21,24,0.6071,0.7308,0.1236
PDB-CPX-127157,4ebf a1 i1,4nu5 a1 i1,21,16,0.7619,0.7619,0.0
PDB-CPX-127157,4ebf a1 i1,4nu6 a1 i1,21,18,0.6957,0.8571,0.1615
PDB-CPX-127157,4ebf a1 i1,9pr0 a1 i1,21,24,0.7308,0.7308,0.0
PDB-CPX-127157,4ebf a1 i1,9pr2 a1 i1,21,20,0.7826,0.7826,0.0
PDB-CPX-127157,4ebf a1 i1,9prv a1 i1,21,24,0.7308,0.7308,0.0
PDB-CPX-127157,4ebf a1 i1,9pu6 a1 i1,21,22,0.7917,0.7917,0.0
PDB-CPX-127157,4ebf a1 i1,9pu9 a1 i1,21,22,0.72,0.5926,-0.1274
PDB-CPX-127157,4ebf a1 i1,9puc a1 i1,21,22,0.7917,0.7917,0.0
PDB-CPX-127157,4ebf a2 i1,4ebf a3 i1,22,24,0.5862,0.7037,0.1175
PDB-CPX-127157,4ebf a2 i1,4nu5 a1 i1,22,16,0.7273,0.7273,0.0
PDB-CPX-127157,4ebf a2 i1,4nu6 a1 i1,22,18,0.6667,0.7391,0.0725
PDB-CPX-127157,4ebf a2 i1,9pr0 a1 i1,22,24,0.7692,0.7692,0.0
PDB-CPX-127157,4ebf a2 i1,9pr2 a1 i1,22,20,0.75,0.75,0.0
PDB-CPX-127157,4ebf a2 i1,9prv a1 i1,22,24,0.7692,0.7692,0.0
PDB-CPX-127157,4ebf a2 i1,9pu6 a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4ebf a2 i1,9pu9 a1 i1,22,22,0.76,0.5714,-0.1886
PDB-CPX-127157,4ebf a2 i1,9puc a1 i1,22,22,0.76,0.76,0.0
PDB-CPX-127157,4ebf a3 i1,4nu5 a1 i1,24,16,0.6667,0.6667,0.0
PDB-CPX-127157,4ebf a3 i1,4nu6 a1 i1,24,18,0.68,0.68,0.0
PDB-CPX-127157,4ebf a3 i1,9pr0 a1 i1,24,24,0.6552,0.6552,0.0
PDB-CPX-127157,4ebf a3 i1,9pr2 a1 i1,24,20,0.76,0.76,0.0
PDB-CPX-127157,4ebf a3 i1,9prv a1 i1,24,24,0.6552,0.6552,0.0
PDB-CPX-127157,4ebf a3 i1,9pu6 a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,4ebf a3 i1,9pu9 a1 i1,24,22,0.5862,0.6429,0.0567
PDB-CPX-127157,4ebf a3 i1,9puc a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,4nu5 a1 i1,4nu6 a1 i1,16,18,0.8889,0.8889,0.0
PDB-CPX-127157,4nu5 a1 i1,9pr0 a1 i1,16,24,0.6667,0.6667,0.0
PDB-CPX-127157,4nu5 a1 i1,9pr2 a1 i1,16,20,0.8,0.8,0.0
PDB-CPX-127157,4nu5 a1 i1,9prv a1 i1,16,24,0.6667,0.6667,0.0
PDB-CPX-127157,4nu5 a1 i1,9pu6 a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4nu5 a1 i1,9pu9 a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4nu5 a1 i1,9puc a1 i1,16,22,0.7273,0.7273,0.0
PDB-CPX-127157,4nu6 a1 i1,9pr0 a1 i1,18,24,0.68,0.68,0.0
PDB-CPX-127157,4nu6 a1 i1,9pr2 a1 i1,18,20,0.8095,0.8095,0.0
PDB-CPX-127157,4nu6 a1 i1,9prv a1 i1,18,24,0.68,0.68,0.0
PDB-CPX-127157,4nu6 a1 i1,9pu6 a1 i1,18,22,0.7391,0.7391,0.0
PDB-CPX-127157,4nu6 a1 i1,9pu9 a1 i1,18,22,0.6667,0.7391,0.0725
PDB-CPX-127157,4nu6 a1 i1,9puc a1 i1,18,22,0.7391,0.7391,0.0
PDB-CPX-127157,9pr0 a1 i1,9pr2 a1 i1,24,20,0.8333,0.8333,0.0
PDB-CPX-127157,9pr0 a1 i1,9prv a1 i1,24,24,1.0,1.0,0.0
PDB-CPX-127157,9pr0 a1 i1,9pu6 a1 i1,24,22,0.9167,0.9167,0.0
PDB-CPX-127157,9pr0 a1 i1,9pu9 a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,9pr0 a1 i1,9puc a1 i1,24,22,0.9167,0.9167,0.0
PDB-CPX-127157,9pr2 a1 i1,9prv a1 i1,20,24,0.8333,0.8333,0.0
PDB-CPX-127157,9pr2 a1 i1,9pu6 a1 i1,20,22,0.9091,0.9091,0.0
PDB-CPX-127157,9pr2 a1 i1,9pu9 a1 i1,20,22,0.75,0.75,0.0
PDB-CPX-127157,9pr2 a1 i1,9puc a1 i1,20,22,0.9091,0.9091,0.0
PDB-CPX-127157,9prv a1 i1,9pu6 a1 i1,24,22,0.9167,0.9167,0.0
PDB-CPX-127157,9prv a1 i1,9pu9 a1 i1,24,22,0.7037,0.7037,0.0
PDB-CPX-127157,9prv a1 i1,9puc a1 i1,24,22,0.9167,0.9167,0.0
PDB-CPX-127157,9pu6 a1 i1,9pu9 a1 i1,22,22,0.6923,0.6923,0.0
PDB-CPX-127157,9pu6 a1 i1,9puc a1 i1,22,22,1.0,1.0,0.0
PDB-CPX-127157,9pu9 a1 i1,9puc a1 i1,22,22,0.6923,0.6923,0.0
PDB-CPX-118634,5vlg a1 i1,5vlg a2 i1,1,2,0.0,0.0,0.0
PDB-CPX-118634,5vlg a1 i1,5vlg a3 i1,1,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a1 i1,5vlg a4 i1,1,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a1 i1,5vlm a1 i1,1,2,0.0,0.0,0.0
PDB-CPX-118634,5vlg a1 i1,5vlm a2 i1,1,3,0.3333,0.0,-0.3333
PDB-CPX-118634,5vlg a1 i1,5vlm a3 i1,1,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a1 i1,5vlm a4 i1,1,3,0.0,0.0,0.0
PDB-CPX-118634,5vlg a2 i1,5vlg a3 i1,2,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a2 i1,5vlg a4 i1,2,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a2 i1,5vlm a1 i1,2,2,0.3333,0.3333,0.0
PDB-CPX-118634,5vlg a2 i1,5vlm a2 i1,2,3,0.25,0.25,0.0
PDB-CPX-118634,5vlg a2 i1,5vlm a3 i1,2,1,0.0,0.0,0.0
PDB-CPX-118634,5vlg a2 i1,5vlm a4 i1,2,3,0.25,0.25,0.0
PDB-CPX-118634,5vlg a3 i1,5vlg a4 i1,1,1,0.0,1.0,1.0
PDB-CPX-118634,5vlg a3 i1,5vlm a1 i1,1,2,0.5,0.0,-0.5
PDB-CPX-118634,5vlg a3 i1,5vlm a2 i1,1,3,0.0,0.3333,0.3333
